,단어,빈도
51048,절실하자,1
51049,절실한,1
51050,절약,1
51051,절약할,1
51052,절연,1
51053,절연하라고,1
51054,절정에,1
51055,절정의,1
51056,절제,1
51057,절제와,2
51058,절차,8
51059,절차가,12
51060,절차는,1
51061,절차다,1
51062,절차를,20
51063,절차상,1
51064,절차에,3
51065,절찬,1
51066,절찬리,1
51067,절체,1
51068,절충,1
51069,절충안,1
51070,절충이라든가,1
51071,절충지점을,1
51072,절충해서,1
51073,절충했다,1
51074,절치부심,1
51075,절치부심하며,1
51076,절하한,1
51077,젊구만요,1
51078,젊다,1
51079,젊다보니,1
51080,젊어서,3
51081,젊은세대에,1
51082,젊은이들,1
51083,젊은이들에게,1
51084,젊은이들이,10
51085,젊은작가포럼,3
51086,젊은층도,1
51087,젊은층에서,1
51088,젊은층은,1
51089,젊은층을,1
51090,젊을,1
51091,젊음이,1
51092,점검,17
51093,점검과,2
51094,점검까지,2
51095,점검도,1
51096,점검에,4
51097,점검원이,1
51098,점검을,33
51099,점검이,8
51100,점검중인,1
51101,점검하게,1
51102,점검하고,8
51103,점검하기,1
51104,점검하기로,2
51105,점검하는,9
51106,점검하며,2
51107,점검하면서,18
51108,점검하였다,1
51109,점검한,18
51110,점검한후,1
51111,점검할,6
51112,점검합니다,1
51113,점검해,2
51114,점검해주시기,1
51115,점검했다,10
51116,점검했다고,7
51117,점검했습니다,3
51118,점검했으면,1
51119,점검했을,1
51120,점검회의,1
51121,점검회의를,4
51122,점검회의만,1
51123,점과,1
51124,점도,23
51125,점도표와,1
51126,점들을,1
51127,점들이,1
51128,점등시에도,1
51129,점령에,1
51130,점령을,5
51131,점령하기,2
51132,점령하는,1
51133,점령한,4
51134,점령했을,1
51135,점막,1
51136,점만,2
51137,점수,3
51138,점수가,3
51139,점수는,1
51140,점수를,2
51141,점심,2
51142,점심시간이,1
51143,점심은,2
51144,점심을,2
51145,점심이나,1
51146,점씩만,1
51147,점에,15
51148,점에서,25
51149,점에서다,1
51150,점에선,1
51151,점유율,7
51152,점유율도,1
51153,점유율은,6
51154,점유율을,10
51155,점유율이,6
51156,점유하고,1
51157,점으로,4
51158,점은,11
51159,점을,72
51160,점의,5
51161,점이,30
51162,점이다,7
51163,점입가경,1
51164,점입니다,4
51165,점자촉각책,1
51166,점점,13
51167,점점점,2
51168,점주도,1
51169,점주들의,1
51170,점주들이,1
51171,점증에도,1
51172,점찍어,1
51173,점차,31
51174,점차로,1
51175,점차적으로,2
51176,점쳐볼,1
51177,점쳐졌다,1
51178,점쳐진다,1
51179,점쳤지만,1
51180,점치고,1
51181,점치는,1
51182,점포,3
51183,점포등을,1
51184,점포에서,1
51185,점포였지만,1
51186,점프,5
51187,점한,1
51188,점했다,1
51189,접게,1
51190,접견,1
51191,접견한,1
51192,접근,2
51193,접근법으로,1
51194,접근법을,1
51195,접근성,4
51196,접근성도,1
51197,접근성을,4
51198,접근성이,2
51199,접근성이라든가,1
51200,접근에,1
51201,접근을,2
51202,접근이,10
51203,접근이다,1
51204,접근하고,3
51205,접근하기,3
51206,접근하는,4
51207,접근하지,1
51208,접근한,1
51209,접근한다면,1
51210,접근할,3
51211,접근해,2
51212,접근해야,2
51213,접근해야지,1
51214,접근해요,1
51215,접는,4
51216,접대,1
51217,접대를,3
51218,접대용,1
51219,접목,1
51220,접목된,1
51221,접목시켜,1
51222,접목하면서,1
51223,접목한,3
51224,접목해,3
51225,접목했다고,1
51226,접속,1
51227,접속목록,1
51228,접속이,2
51229,접속하고,1
51230,접속하는,2
51231,접속한,1
51232,접속할,3
51233,접속해,2
51234,접수,1
51235,접수돼,1
51236,접수됐는데,1
51237,접수됐다고,1
51238,접수된,2
51239,접수를,1
51240,접수한,1
51241,접수했다,1
51242,접수했던,1
51243,접어드는,1
51244,접어든,3
51245,접어든다는,1
51246,접어들겠습니다,1
51247,접어들겠지만,1
51248,접어들고,4
51249,접어들던,1
51250,접어들면서,4
51251,접어들었다,2
51252,접었으면,1
51253,접으면,3
51254,접점을,6
51255,접종,5
51256,접종이,2
51257,접종했다,1
51258,접지,1
51259,접촉,3
51260,접촉으로,1
51261,접촉을,2
51262,접촉하기,1
51263,접촉하면서,3
51264,접촉해,2
51265,접촉했다,1
51266,접하고,1
51267,접하는,1
51268,접한,4
51269,접할,2
51270,접합부,1
51271,접했어요,1
51272,접히는,5
51273,젓갈,2
51274,정,57
51275,정가,1
51276,정각에,1
51277,정각에는,1
51278,정감이,1
51279,정감있게,1
51280,정경심,2
51281,정경심씨를,1
51282,정경을,1
51283,정경재,1
51284,정경택,1
51285,정계,1
51286,정과리,1
51287,정관,2
51288,정관계,1
51289,정관에,1
51290,정광섭,1
51291,정교하게,2
51292,정교하고,1
51293,정교한,2
51294,정교회,7
51295,정국,3
51296,정국에,1
51297,정국의,1
51298,정국이,1
51299,정권,22
51300,정권교체,2
51301,정권교체가,1
51302,정권교체기에도,1
51303,정권부터,1
51304,정권심판론이,1
51305,정권에,7
51306,정권에서,11
51307,정권은,1
51308,정권을,8
51309,정권의,4
51310,정권이,14
51311,정권이죠,2
51312,정규,2
51313,정규교육을,1
51314,정규방송이나,1
51315,정규수업에,1
51316,정규직,1
51317,정규직화,2
51318,정근우,1
51319,정근우가,1
51320,정근우까지,1
51321,정글에,1
51322,정기,3
51323,정기검진해야,1
51324,정기공연을,1
51325,정기모임화,1
51326,정기적,1
51327,정기적으로,6
51328,정기적인,1
51329,정기진료에서,1
51330,정기총회,1
51331,정기후원을,1
51332,정길근,1
51333,정년,1
51334,정년까지,1
51335,정년에,5
51336,정년퇴직자가,1
51337,정년퇴직한,1
51338,정담도,1
51339,정답은,1
51340,정답이다,1
51341,정당,10
51342,정당과,1
51343,정당대표로서,1
51344,정당도,2
51345,정당성을,2
51346,정당성이,1
51347,정당에서,3
51348,정당으로,2
51349,정당을,1
51350,정당의,5
51351,정당이,5
51352,정당이기,1
51353,정당이든,1
51354,정당이어서,1
51355,정당정치를,1
51356,정당지지도에서,1
51357,정당하다,1
51358,정당한,12
51359,정당화했습니다,1
51360,정대연,1
51361,정덕균,1
51362,정도가,12
51363,정도거든요,1
51364,정도까지,1
51365,정도까지는,1
51366,정도는,17
51367,정도다,6
51368,정도도,1
51369,정도라고,1
51370,정도라면,2
51371,정도로,63
51372,정도를,11
51373,정도만,4
51374,정도면,4
51375,정도밖에,1
51376,정도에,3
51377,정도에서,2
51378,정도였는데,1
51379,정도였는데요,1
51380,정도였다,2
51381,정도였던,1
51382,정도의,21
51383,정도인데,3
51384,정도인데요,1
51385,정도인지,3
51386,정도입니다,3
51387,정돈된,1
51388,정돕니다,1
51389,정동,1
51390,정동섭,1
51391,정동식,1
51392,정량적인,3
51393,정렬,1
51394,정령에,1
51395,정령의,1
51396,정례,1
51397,정례화하기로,1
51398,정례회의,2
51399,정례회의다,1
51400,정례회의를,1
51401,정례회의에서,2
51402,정류장에서,1
51403,정류장을,1
51404,정리,1
51405,정리가,3
51406,정리되어,1
51407,정리되지,1
51408,정리를,3
51409,정리하고,2
51410,정리하러,1
51411,정리하세요,1
51412,정리하시라,1
51413,정리한,1
51414,정리할,3
51415,정리해,2
51416,정리해고,1
51417,정리해고가,2
51418,정리해고의,2
51419,정리해고한,1
51420,정리해보겠습니다,1
51421,정리해봤다,1
51422,정리해서,3
51423,정리했습니다,1
51424,정립,1
51425,정립돼,1
51426,정립되기,1
51427,정립하고,1
51428,정말,60
51429,정말로,5
51430,정맥,2
51431,정맥류,3
51432,정맥류가,1
51433,정맥주사로,1
51434,정맥주사형,1
51435,정면,7
51436,정면돌파에,1
51437,정면돌파하고,1
51438,정면승부,9
51439,정면승부의,5
51440,정면에서,2
51441,정면으로,2
51442,정면충돌하는,1
51443,정명화,2
51444,정모씨의,1
51445,정무기획,1
51446,정무수석,5
51447,정무수석은,2
51448,정무수석이,1
51449,정무실장은,1
51450,정무위,1
51451,정무위원장을,1
51452,정무적,5
51453,정무적인,3
51454,정무차관,1
51455,정무특보를,1
51456,정문,3
51457,정문에서,1
51458,정문헌,2
51459,정미경,4
51460,정밀,12
51461,정밀진단,1
51462,정밀하게,2
51463,정밀한,1
51464,정밀히,1
51465,정박해,2
51466,정박했던,3
51467,정반대다,1
51468,정반대의,1
51469,정법위원회가,1
51470,정병혁,1
51471,정보,26
51472,정보가,9
51473,정보경진대회와,1
51474,정보공개,5
51475,정보공개청구,2
51476,정보공개청구법,2
51477,정보공학부,2
51478,정보교환,1
51479,정보기간에,1
51480,정보기술,6
51481,정보는,3
51482,정보들은,1
51483,정보들을,1
51484,정보로,1
51485,정보를,38
51486,정보보안,1
51487,정보보호,7
51488,정보보호대학원,2
51489,정보보호제폼,1
51490,정보보호제품에,1
51491,정보보호최고책임자,1
51492,정보사이트,1
51493,정보수집,1
51494,정보시스템,1
51495,정보아쿠아,1
51496,정보였습니다,6
51497,정보와,2
51498,정보위,11
51499,정보위원들에게,5
51500,정보위원회,5
51501,정보위원회의,1
51502,정보유출,1
51503,정보유출가,4
51504,정보의,2
51505,정보제공,1
51506,정보지에,4
51507,정보통신기술,2
51508,정보통신정책연구원,1
51509,정보통신정책연구원장이,1
51510,정보화,3
51511,정복,1
51512,정복과,1
51513,정복에,1
51514,정복한,1
51515,정부,159
51516,정부가,91
51517,정부군,1
51518,정부군을,1
51519,정부까지,2
51520,정부나,3
51521,정부는,87
51522,정부도,10
51523,정부라고,1
51524,정부로서는,1
51525,정부를,10
51526,정부보다,1
51527,정부보다도,1
51528,정부부터,2
51529,정부비상수송대책,1
51530,정부서울청사에서,1
51531,정부세종청사,2
51532,정부세종청사에서,4
51533,정부에,23
51534,정부에서,17
51535,정부에서는,4
51536,정부에서도,2
51537,정부여당은,1
51538,정부여당의,1
51539,정부여당이,1
51540,정부와,31
51541,정부완박,1
51542,정부완박에,1
51543,정부완박이라는,1
51544,정부의,61
51545,정부이며,3
51546,정부조직법,3
51547,정부조직법은,1
51548,정부지원금을,2
51549,정부직원,3
51550,정부출연연구기관의,1
51551,정부하고,1
51552,정부하의,1
51553,정비,7
51554,정비가,1
51555,정비를,2
51556,정비업무,1
51557,정비에,3
51558,정비하고,1
51559,정비하는,1
51560,정사보다는,1
51561,정산,8
51562,정산단가가,1
51563,정산단가를,1
51564,정산받았다,1
51565,정산받은,1
51566,정산하는,1
51567,정상,23
51568,정상과의,1
51569,정상급,3
51570,정상들이,1
51571,정상보다,1
51572,정상생활을,1
51573,정상수준,1
51574,정상안압,1
51575,정상안압녹내장이다,1
51576,정상에,1
51577,정상에서,1
51578,정상원,1
51579,정상을,2
51580,정상의,2
51581,정상이,1
51582,정상이냐,1
51583,정상인데도,2
51584,정상작동,2
51585,정상적,4
51586,정상적으로,12
51587,정상적인,7
51588,정상화,10
51589,정상화돼,1
51590,정상화되기,1
51591,정상화되도록,1
51592,정상화되지,1
51593,정상화될,7
51594,정상화를,9
51595,정상화에,3
51596,정상화하기로,1
51597,정상화하는,1
51598,정상화하라고,1
51599,정상화한다,1
51600,정상화한다는,1
51601,정상화할,1
51602,정상화해야,1
51603,정상회담,3
51604,정상회담에,3
51605,정상회담에서,2
51606,정상회담을,1
51607,정상회담이,1
51608,정상회의,3
51609,정상회의에,2
51610,정서,2
51611,정서로,1
51612,정서상,1
51613,정서에,2
51614,정서와,2
51615,정설민,1
51616,정설민기자,1
51617,정설민입니다,1
51618,정성과,1
51619,정성껏,1
51620,정성원,3
51621,정성으로,1
51622,정성을,1
51623,정성호,1
51624,정성훈의,1
51625,정세,1
51626,정세균,1
51627,정세균계,1
51628,정세균계이자,1
51629,정세는,7
51630,정소운,1
51631,정소희,2
51632,정수,1
51633,정수기,6
51634,정수를,2
51635,정승현과의,1
51636,정승환,1
51637,정식,11
51638,정식으로,1
51639,정식이다,1
51640,정신,5
51641,정신건강복지센터에서,1
51642,정신건강의학과,1
51643,정신과,1
51644,정신교육,1
51645,정신도,1
51646,정신병원,1
51647,정신신경내분비학,1
51648,정신에,3
51649,정신을,8
51650,정신의학에서는,1
51651,정신이,3
51652,정신이라며,1
51653,정신장애의,1
51654,정신적,12
51655,정신적으로,2
51656,정신적인,2
51657,정신전력,2
51658,정신질환,2
51659,정신질환의,1
51660,정씨가,1
51661,정아란,1
51662,정아트앤컴퍼니가,1
51663,정액이나,1
51664,정연호,3
51665,정영채,1
51666,정예병력이,1
51667,정예은,2
51668,정오까지,1
51669,정오에,1
51670,정왕동,1
51671,정용권,1
51672,정용준,1
51673,정용철기자,1
51674,정우성과,1
51675,정우영,4
51676,정우영과,1
51677,정우영씨와,2
51678,정우영은,1
51679,정우영의,2
51680,정우택,2
51681,정원,3
51682,정원석,1
51683,정원에서,1
51684,정원을,2
51685,정원의,1
51686,정월대보름,1
51687,정유,2
51688,정유사들이,1
51689,정유진,3
51690,정유진입니다,1
51691,정육점,1
51692,정육점에는,1
51693,정윤영,1
51694,정윤지,1
51695,정은나리,1
51696,정은혜,1
51697,정의,2
51698,정의기억연대,1
51699,정의당과의,3
51700,정의당도,1
51701,정의된다,1
51702,정의로부터,2
51703,정의로운,2
51704,정의로운사람들,2
51705,정의선,1
51706,정의에,1
51707,정의연,1
51708,정의와,1
51709,정의의,1
51710,정의이며,1
51711,정의하고,1
51712,정의한,1
51713,정의했다,1
51714,정인석,1
51715,정인설,1
51716,정자형성의,1
51717,정작,9
51718,정장,2
51719,정장과,1
51720,정재형은,1
51721,정재훈,2
51722,정재훈입니다,1
51723,정쟁,1
51724,정쟁에,1
51725,정쟁으로,12
51726,정쟁의,5
51727,정쟁화될,1
51728,정적,1
51729,정적을,1
51730,정전,1
51731,정전사고,1
51732,정점,3
51733,정점론,3
51734,정점론을,1
51735,정점식,6
51736,정점에,4
51737,정점을,13
51738,정점이,2
51739,정점이던,1
51740,정정,3
51741,정정됐다,2
51742,정정된,2
51743,정정올해,1
51744,정정처리됐다,1
51745,정정했다,1
51746,정정했다고,1
51747,정정했습니다,2
51748,정정훈,6
51749,정제해서,1
51750,정주하게,1
51751,정준,1
51752,정준과,1
51753,정준과도,1
51754,정준은,2
51755,정준을,1
51756,정준의,2
51757,정준이,1
51758,정지궤도,3
51759,정지는,2
51760,정지된,2
51761,정지라든지,1
51762,정지만,1
51763,정지시킨,1
51764,정지에,1
51765,정지우,1
51766,정지윤,1
51767,정지할,3
51768,정지해,1
51769,정지혜,1
51770,정직하게,1
51771,정직한,4
51772,정진석,40
51773,정진솔,2
51774,정진형,4
51775,정착시키기,1
51776,정착시키는,1
51777,정착에,1
51778,정착을,2
51779,정착하는,1
51780,정착하여,2
51781,정착한,1
51782,정착해,1
51783,정찰자산에,1
51784,정책,56
51785,정책간담회,1
51786,정책간담회는,1
51787,정책간담회를,1
51788,정책결정,1
51789,정책결정을,1
51790,정책과,4
51791,정책과장은,1
51792,정책과제를,1
51793,정책과제에,1
51794,정책금리를,2
51795,정책기조,1
51796,정책기획단,1
51797,정책나눔,1
51798,정책단장,1
51799,정책대학원,1
51800,정책도,1
51801,정책들,1
51802,정책들을,1
51803,정책들이,1
51804,정책방향,2
51805,정책방향과,1
51806,정책본부장,1
51807,정책사업,1
51808,정책사업을,1
51809,정책에,7
51810,정책위원회,2
51811,정책위의장,6
51812,정책위의장과,1
51813,정책위의장은,6
51814,정책위의장이,1
51815,정책으로,3
51816,정책은,7
51817,정책을,27
51818,정책의,4
51819,정책의제를,1
51820,정책이,5
51821,정책자문위원회,1
51822,정책적,1
51823,정책적으로,1
51824,정책적인,2
51825,정책제안,1
51826,정책조정반과,1
51827,정책차,1
51828,정책효과를,1
51829,정천수,3
51830,정철,3
51831,정철진,1
51832,정청래,2
51833,정체,2
51834,정체가,1
51835,정체되어,1
51836,정체모를,1
51837,정체성,1
51838,정체성과,2
51839,정체성에,6
51840,정체성으로,1
51841,정체성을,5
51842,정체성이,2
51843,정체전선의,1
51844,정체하고,1
51845,정춘근,2
51846,정춘숙,1
51847,정치,72
51848,정치가,10
51849,정치개입,1
51850,정치개혁방안을,1
51851,정치공학적으로,1
51852,정치국,2
51853,정치권,12
51854,정치권과,1
51855,정치권에,4
51856,정치권에서,3
51857,정치권에서는,2
51858,정치권에선,2
51859,정치권으로부터,1
51860,정치권은,2
51861,정치권의,4
51862,정치권이,3
51863,정치는,3
51864,정치라는,3
51865,정치라든지,1
51866,정치란,2
51867,정치력이,3
51868,정치력이나,1
51869,정치로,1
51870,정치를,31
51871,정치문제화한다,1
51872,정치보다는,1
51873,정치보복,10
51874,정치보복으로,2
51875,정치보복은,1
51876,정치보복이,1
51877,정치보복이고,1
51878,정치보복이라고,3
51879,정치보복이었나,1
51880,정치보복이었는지,2
51881,정치부,3
51882,정치사가,1
51883,정치사업,1
51884,정치에,10
51885,정치와,4
51886,정치외교학과,3
51887,정치외교학을,1
51888,정치의,11
51889,정치의식이,1
51890,정치인,16
51891,정치인과,1
51892,정치인들,1
51893,정치인들도,2
51894,정치인들에,1
51895,정치인들에게,2
51896,정치인들은,1
51897,정치인들을,3
51898,정치인들이,5
51899,정치인에,1
51900,정치인으로,2
51901,정치인으로서,1
51902,정치인으로서는,1
51903,정치인은,3
51904,정치인을,4
51905,정치인의,4
51906,정치인이,4
51907,정치인이기도,1
51908,정치인인,4
51909,정치자금,1
51910,정치자금법,2
51911,정치자금으로,2
51912,정치자금을,1
51913,정치적,32
51914,정치적으로,7
51915,정치적인,16
51916,정치전문기자,2
51917,정치전문기자가,1
51918,정치전문기자는,1
51919,정치집단을,1
51920,정치철학을,1
51921,정치컨설팅업체,1
51922,정치컨설팅업체가,1
51923,정치톡톡,1
51924,정치판에,1
51925,정치평론가,3
51926,정치하는,2
51927,정치하지,1
51928,정치학,2
51929,정치행위가,1
51930,정치행위라는,1
51931,정치행위로,1
51932,정치혐오라든지,1
51933,정치훌리건들을,1
51934,정치훌리건의,2
51935,정커퀸,1
51936,정커퀸은,1
51937,정크숍,1
51938,정크푸드,1
51939,정태웅,2
51940,정태웅기자,1
51941,정태웅입니다,1
51942,정통,5
51943,정통성을,1
51944,정통한,2
51945,정파,1
51946,정필재,1
51947,정하고,7
51948,정하기로,2
51949,정하는,9
51950,정하면,1
51951,정하지,3
51952,정한,8
51953,정한근,4
51954,정한다,2
51955,정합니다,1
51956,정해,1
51957,정해서,2
51958,정해야,2
51959,정해영,1
51960,정해져,2
51961,정해졌다,1
51962,정해줘야,1
51963,정해지는,3
51964,정해지지,4
51965,정해진,6
51966,정해질,1
51967,정해집니다,1
51968,정했다,1
51969,정했습니다,2
51970,정했을,1
51971,정현석,1
51972,정현수,1
51973,정현식,1
51974,정현호,1
51975,정형돈과,2
51976,정형돈은,1
51977,정형돈의,1
51978,정형외과,5
51979,정혜경,2
51980,정혜미,2
51981,정혜미입니다,1
51982,정혜윤,3
51983,정혜윤입니다,1
51984,정호경,1
51985,정호용,2
51986,정호윤,1
51987,정화하는,1
51988,정확도,1
51989,정확도가,1
51990,정확도는,1
51991,정확도를,1
51992,정확성,2
51993,정확성을,1
51994,정확하게,10
51995,정확하게는,2
51996,정확하고,2
51997,정확하다,1
51998,정확하지,1
51999,정확한,36
52000,정확해야,1
52001,정확히,14
52002,정확히는,1
52003,정황으로도,1
52004,정황을,1
52005,정황이,4
52006,정회,1
52007,정희용,5
52008,정희은,1
52009,젖는다,1
52010,젖니를,1
52011,젖어,8
52012,젖어있거나,1
52013,젖어있다면,2
52014,젖으며,1
52015,젖은,7
52016,젖을,1
52017,젖히는,2
52018,젖힐,1
52019,제가,159
52020,제각각,1
52021,제각각이라,1
52022,제거,2
52023,제거가,1
52024,제거돼도,1
52025,제거될,1
52026,제거를,1
52027,제거에,2
52028,제거하게,1
52029,제거하고,2
52030,제거하기,1
52031,제거하는,2
52032,제거하려고,1
52033,제거하지,1
52034,제거한다,2
52035,제거할,2
52036,제거함으로써,1
52037,제거해,1
52038,제거해야,1
52039,제게,1
52040,제게도,2
52041,제격,2
52042,제격인,1
52043,제고,3
52044,제고를,1
52045,제고와,1
52046,제고하고,1
52047,제고하기,2
52048,제고하는,1
52049,제곱,1
52050,제곱미터,1
52051,제공과,3
52052,제공돼야,1
52053,제공돼요,1
52054,제공됐다,1
52055,제공되고,3
52056,제공되는,4
52057,제공되며,2
52058,제공되어,1
52059,제공되어야,1
52060,제공되진,1
52061,제공된다,8
52062,제공된다는,1
52063,제공될,1
52064,제공에,1
52065,제공에도,1
52066,제공으로,1
52067,제공을,4
52068,제공이,2
52069,제공자,1
52070,제공자들에게,1
52071,제공자인,1
52072,제공하거나,1
52073,제공하게,1
52074,제공하겠다고,1
52075,제공하겠다는,1
52076,제공하고,16
52077,제공하고자,1
52078,제공하기,4
52079,제공하기로,2
52080,제공하는,24
52081,제공하는데,1
52082,제공하니까,1
52083,제공하려는,1
52084,제공하며,2
52085,제공하면서,1
52086,제공하여,1
52087,제공하였고,1
52088,제공하지는,1
52089,제공한,6
52090,제공한다,14
52091,제공한다는,1
52092,제공한다면,1
52093,제공할,9
52094,제공할까를,1
52095,제공함으로써,1
52096,제공해,3
52097,제공해야,1
52098,제공해요,1
52099,제공했다,4
52100,제공했다는,1
52101,제공했던,1
52102,제공했으며,1
52103,제과점,1
52104,제국의,1
52105,제기,1
52106,제기가,1
52107,제기돼왔다,2
52108,제기됐기,2
52109,제기됐다,12
52110,제기됐던,1
52111,제기됐습니다,5
52112,제기되고,10
52113,제기되니까,1
52114,제기되면서,1
52115,제기된,11
52116,제기된다,10
52117,제기될,1
52118,제기됩니다,3
52119,제기에,2
52120,제기차기,1
52121,제기하고,9
52122,제기하기도,1
52123,제기하는,2
52124,제기하며,2
52125,제기하면서,2
52126,제기한,7
52127,제기한다,1
52128,제기할,2
52129,제기해,4
52130,제기해온,1
52131,제기했고,1
52132,제기했다,4
52133,제기했다가,1
52134,제기했던,1
52135,제기했습니다,1
52136,제나인,1
52137,제네바에서,1
52138,제네시스,1
52139,제넥신,1
52140,제넨텍,1
52141,제넨텍과,1
52142,제넨텍은,1
52143,제넨텍을,1
52144,제노썬,3
52145,제노썬은,1
52146,제뉴이티가,1
52147,제니퍼,1
52148,제니퍼소프트,2
52149,제닝스,1
52150,제다도,1
52151,제다를,1
52152,제단과,1
52153,제대로된,1
52154,제도,22
52155,제도가,2
52156,제도개선안을,1
52157,제도는,1
52158,제도다,4
52159,제도든지,1
52160,제도라고,1
52161,제도로,2
52162,제도를,7
52163,제도와,1
52164,제도의,2
52165,제도적,8
52166,제도적인,3
52167,제도화를,1
52168,제도화에,1
52169,제도화해,1
52170,제도화했어야,1
52171,제동,1
52172,제동을,1
52173,제동이,3
52174,제동하는,1
52175,제때,2
52176,제라늄,1
52177,제라늄과,1
52178,제로,13
52179,제로로,1
52180,제로에,1
52181,제로웨이스트,1
52182,제로탄산,4
52183,제로탄산이라,1
52184,제롬,8
52185,제르사체의,1
52186,제를,2
52187,제명조치를,1
52188,제모,2
52189,제모할,2
52190,제목,1
52191,제목부터,1
52192,제목으로,2
52193,제목은,1
52194,제목을,1
52195,제목의,9
52196,제목이,1
52197,제목처럼,2
52198,제발,6
52199,제법,1
52200,제보가,86
52201,제보로,3
52202,제보를,5
52203,제보한,1
52204,제비집이라,1
52205,제사를,1
52206,제소,1
52207,제소하려면,1
52208,제소할,1
52209,제스처,1
52210,제스쳐를,1
52211,제시,1
52212,제시됐다,2
52213,제시되고,1
52214,제시되면서,1
52215,제시된,1
52216,제시될,1
52217,제시를,1
52218,제시하고,7
52219,제시하기,1
52220,제시하는,3
52221,제시하도록,2
52222,제시하라,1
52223,제시하려,1
52224,제시하며,3
52225,제시하지,3
52226,제시한,4
52227,제시할,3
52228,제시합니다,1
52229,제시해,1
52230,제시해야,6
52231,제시했다,11
52232,제시했습니다,1
52233,제안들이,1
52234,제안서가,1
52235,제안에,3
52236,제안을,5
52237,제안이,1
52238,제안하거나,1
52239,제안하고,6
52240,제안하고자,1
52241,제안하기도,1
52242,제안하는,3
52243,제안하며,1
52244,제안하자,1
52245,제안한,6
52246,제안한다,3
52247,제안한다는,1
52248,제안할,1
52249,제안합니다,1
52250,제안해주는,1
52251,제안했다,9
52252,제안했습니다,5
52253,제압한,1
52254,제압할,2
52255,제약,7
52256,제약바이오,1
52257,제약바이오에,1
52258,제약사,3
52259,제약사가,1
52260,제약사나,1
52261,제약사에서도,1
52262,제약사와,1
52263,제약에,1
52264,제약을,1
52265,제약이,2
52266,제약회사,1
52267,제어,2
52268,제어가,1
52269,제어를,3
52270,제어알고리즘을,1
52271,제어에,1
52272,제어장치로,3
52273,제어하는,3
52274,제어할,3
52275,제언에,1
52276,제언하는,1
52277,제언했다,1
52278,제언했습니다,1
52279,제오아너,1
52280,제왕,1
52281,제왕적,5
52282,제외됐다,1
52283,제외된,1
52284,제외하고는,5
52285,제외하고서,1
52286,제외하곤,2
52287,제외하는,1
52288,제외하면,1
52289,제외한,37
52290,제외해도,1
52291,제외했다,1
52292,제우스,1
52293,제원으로,1
52294,제원이,2
52295,제육볶음과,1
52296,제의를,1
52297,제의와,1
52298,제의했으나,1
52299,제이스톰을,1
52300,제이스톰이,1
52301,제이크,2
52302,제이홉,1
52303,제이홉은,1
52304,제이홉을,2
52305,제인,1
52306,제일,11
52307,제일기획,3
52308,제일기획에,1
52309,제일기획에서,1
52310,제일모직,3
52311,제일은행,4
52312,제일은행이,1
52313,제일제당,5
52314,제일제당에서,1
52315,제일제당은,1
52316,제일합섬,3
52317,제자,3
52318,제자리,1
52319,제자리걸음을,2
52320,제자리다,1
52321,제자리에서,1
52322,제자였던,1
52323,제자의,2
52324,제작,33
52325,제작과,2
52326,제작기법,1
52327,제작돼,1
52328,제작됐다,3
52329,제작되며,1
52330,제작된,7
52331,제작보고회,1
52332,제작비가,2
52333,제작비로,2
52334,제작비를,1
52335,제작사,2
52336,제작사들,1
52337,제작사와,6
52338,제작설치,1
52339,제작에,2
52340,제작은,1
52341,제작을,8
52342,제작의,2
52343,제작자,1
52344,제작진이,1
52345,제작하기,1
52346,제작하는,4
52347,제작하면서,1
52348,제작한,11
52349,제작한다,1
52350,제작한다고,1
52351,제작할,1
52352,제작합니다,1
52353,제작해,4
52354,제작했는데,1
52355,제작했다,2
52356,제작했습니다,2
52357,제재,6
52358,제재가,1
52359,제재로,3
52360,제재를,4
52361,제재에,3
52362,제재에는,1
52363,제재와,1
52364,제재하는,1
52365,제정,3
52366,제정됐는데요,1
52367,제정된,1
52368,제정러시아의,1
52369,제정을,2
52370,제정하려는,1
52371,제정할,1
52372,제정해,4
52373,제정해서,3
52374,제정했습니다,1
52375,제제,1
52376,제제콥,1
52377,제조,12
52378,제조공정,1
52379,제조기,1
52380,제조기술로,1
52381,제조비와,1
52382,제조사,2
52383,제조사들이,1
52384,제조사와,1
52385,제조산업,1
52386,제조업,2
52387,제조업과,1
52388,제조업무를,1
52389,제조업인,1
52390,제조와,1
52391,제조음료를,1
52392,제조현장으로,1
52393,제주,37
52394,제주국제공항,1
52395,제주농협조합공동사업법인,1
52396,제주농협조합공동사업법인과,1
52397,제주는,4
52398,제주도,6
52399,제주도가,1
52400,제주도는,12
52401,제주도도,1
52402,제주도를,2
52403,제주도민,1
52404,제주도부터,1
52405,제주도에,2
52406,제주도에는,4
52407,제주도에도,1
52408,제주도에서는,1
52409,제주도엔,1
52410,제주도와,2
52411,제주도의,2
52412,제주도정에서,1
52413,제주를,3
52414,제주부터,1
52415,제주뿐,1
52416,제주시,1
52417,제주신화월드를,1
52418,제주신화월드에서,2
52419,제주에,4
52420,제주여가원은,2
52421,제주여성,1
52422,제주여성가족연구원은,1
52423,제주와,7
52424,제주의,6
52425,제주지방은,1
52426,제주지역,2
52427,제주지역본부에,1
52428,제주추적소,1
52429,제주항공,1
52430,제주항공은,1
52431,제주항공의,3
52432,제주해군기지,1
52433,제지,1
52434,제지방량을,1
52435,제지방으로,1
